Team1,Score,Team2,Competition,Map,Date,Page,Team 1 Score,Team 2 Score,Winning Team,Losing Team,Margin,Total Rounds,Game Type
PACT,14-16,NoChance,EuropeMinorOpenQualifier1-StarLadderMajor2019,Dust2,2019-05-26,40,14,16,NoChance,PACT,2,30,16
PACT,6-16 ,NoChance,EuropeMinorOpenQualifier1-StarLadderMajor2019,Nuke,2019-05-26,40,6,16,NoChance,PACT,10,22,16
Vitality,14-16,ENCE,cs_summit4,Mirage,2019-05-26,40,14,16,ENCE,Vitality,2,30,16
Vitality,16-8 ,ENCE,cs_summit4,Overpass,2019-05-26,40,16,8,Vitality,ENCE,8,24,16
Vitality,19-15,ENCE,cs_summit4,Inferno,2019-05-26,40,19,15,Vitality,ENCE,4,34,19
Energy,22-19,Big5,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-26,40,22,19,Energy,Big5,3,41,22
Energy,9-16 ,Big5,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-26,40,9,16,Big5,Energy,7,25,16
Energy,16-3 ,Big5,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Overpass,2019-05-26,40,16,3,Energy,Big5,13,19,16
Exdee,11-16,Ladon,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-26,40,11,16,Ladon,Exdee,5,27,16
Exdee,16-9 ,Ladon,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-26,40,16,9,Exdee,Ladon,7,25,16
Exdee,16-8 ,Ladon,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Train,2019-05-26,40,16,8,Exdee,Ladon,8,24,16
Virtus.pro,11-16,NoChance,EuropeMinorOpenQualifier1-StarLadderMajor2019,inf,2019-05-26,40,11,16,NoChance,Virtus.pro,5,27,16
Sprout,16-14,Chaos,EuropeMinorOpenQualifier1-StarLadderMajor2019,mrg,2019-05-26,40,16,14,Sprout,Chaos,2,30,16
PACT,16-14,AGO,EuropeMinorOpenQualifier1-StarLadderMajor2019,inf,2019-05-26,40,16,14,PACT,AGO,2,30,16
Epsilon,16-10,Denzaaaa,EuropeMinorOpenQualifier1-StarLadderMajor2019,mrg,2019-05-26,40,16,10,Epsilon,Denzaaaa,6,26,16
IzakoBoars,16-5 ,Nemiga,UCCSummerSmash,Nuke,2019-05-26,40,16,5,IzakoBoars,Nemiga,11,21,16
IzakoBoars,6-16 ,Nemiga,UCCSummerSmash,Dust2,2019-05-26,40,6,16,Nemiga,IzakoBoars,10,22,16
IzakoBoars,10-16,Nemiga,UCCSummerSmash,Inferno,2019-05-26,40,10,16,Nemiga,IzakoBoars,6,26,16
Chaos,16-9,BuzzKill,EuropeMinorOpenQualifier1-StarLadderMajor2019,ovp,2019-05-26,40,16,9,Chaos,BuzzKill,7,25,16
NoChance,16-14,finkatt,EuropeMinorOpenQualifier1-StarLadderMajor2019,nuke,2019-05-26,40,16,14,NoChance,finkatt,2,30,16
Sprout,16-14,GameAgents,EuropeMinorOpenQualifier1-StarLadderMajor2019,mrg,2019-05-26,40,16,14,Sprout,GameAgents,2,30,16
Denzaaaa,16-13,LyngbyVikings,EuropeMinorOpenQualifier1-StarLadderMajor2019,trn,2019-05-26,40,16,13,Denzaaaa,LyngbyVikings,3,29,16
Virtus.pro,16-14,PompaBlack,EuropeMinorOpenQualifier1-StarLadderMajor2019,mrg,2019-05-26,40,16,14,Virtus.pro,PompaBlack,2,30,16
ALTERNATEaTTaX,5-16,AGO,EuropeMinorOpenQualifier1-StarLadderMajor2019,trn,2019-05-26,40,5,16,AGO,ALTERNATEaTTaX,11,21,16
DarkTigers,16-13,eSuba,TigerMastersSeason5Qualifier1,Nuke,2019-05-26,40,16,13,DarkTigers,eSuba,3,29,16
DarkTigers,16-6 ,eSuba,TigerMastersSeason5Qualifier1,Mirage,2019-05-26,40,16,6,DarkTigers,eSuba,10,22,16
FATE,5-16,PACT,EuropeMinorOpenQualifier1-StarLadderMajor2019,trn,2019-05-26,40,5,16,PACT,FATE,11,21,16
Epsilon,16-8,Ambush,EuropeMinorOpenQualifier1-StarLadderMajor2019,trn,2019-05-26,40,16,8,Epsilon,Ambush,8,24,16
FFAmix,10-16,NOM,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-26,40,10,16,NOM,FFAmix,6,26,16
FFAmix,16-14,NOM,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-26,40,16,14,FFAmix,NOM,2,30,16
FFAmix,16-8 ,NOM,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Overpass,2019-05-26,40,16,8,FFAmix,NOM,8,24,16
Sinister5,11-16,TOLY,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-26,40,11,16,TOLY,Sinister5,5,27,16
Sinister5,12-16,TOLY,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Train,2019-05-26,40,12,16,TOLY,Sinister5,4,28,16
Goliath,16-9 ,ViNCO,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-26,40,16,9,Goliath,ViNCO,7,25,16
Goliath,16-1 ,ViNCO,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-26,40,16,1,Goliath,ViNCO,15,17,16
Energy,7-16 ,Exdee,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-26,40,7,16,Exdee,Energy,9,23,16
Energy,16-8 ,Exdee,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Overpass,2019-05-26,40,16,8,Energy,Exdee,8,24,16
Energy,16-3 ,Exdee,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Nuke,2019-05-26,40,16,3,Energy,Exdee,13,19,16
Virtus.pro,16-9 ,SJ,UCCSummerSmash,Train,2019-05-26,40,16,9,Virtus.pro,SJ,7,25,16
Virtus.pro,16-13,SJ,UCCSummerSmash,Nuke,2019-05-26,40,16,13,Virtus.pro,SJ,3,29,16
Gravity,5-16 ,AbsoluteLegends,TigerMastersSeason5Qualifier1,Dust2,2019-05-26,40,5,16,AbsoluteLegends,Gravity,11,21,16
Gravity,10-16,AbsoluteLegends,TigerMastersSeason5Qualifier1,Train,2019-05-26,40,10,16,AbsoluteLegends,Gravity,6,26,16
PACT,13-16,x-kom,GamesClashMasters2019-MEETPOINT,Train,2019-05-26,40,13,16,x-kom,PACT,3,29,16
PACT,3-16 ,x-kom,GamesClashMasters2019-MEETPOINT,Nuke,2019-05-26,40,3,16,x-kom,PACT,13,19,16
Big5,16-5 ,Ladon,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-26,40,16,5,Big5,Ladon,11,21,16
Big5,16-5 ,Ladon,AsiaMinorCSAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-26,40,16,5,Big5,Ladon,11,21,16
Liquid,16-13,NRG,cs_summit4,vtg,2019-05-26,40,16,13,Liquid,NRG,3,29,16
NRG,16-12,Liquid,cs_summit4,d2,2019-05-26,40,16,12,NRG,Liquid,4,28,16
Renegades,11-16,Liquid,cs_summit4,d2,2019-05-26,40,11,16,Liquid,Renegades,5,27,16
Denial,16-19,Furious,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Mirage,2019-05-26,40,16,19,Furious,Denial,3,35,19
Denial,16-4 ,Furious,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Inferno,2019-05-26,40,16,4,Denial,Furious,12,20,16
Denial,16-10,Furious,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Dust2,2019-05-26,40,16,10,Denial,Furious,6,26,16
Liquid,16-8,Renegades,cs_summit4,nuke,2019-05-26,40,16,8,Liquid,Renegades,8,24,16
DETONA,11-16,9z,ESLLALeagueSeason4Finals,Overpass,2019-05-26,40,11,16,9z,DETONA,5,27,16
DETONA,16-3 ,9z,ESLLALeagueSeason4Finals,Inferno,2019-05-26,40,16,3,DETONA,9z,13,19,16
DETONA,16-1 ,9z,ESLLALeagueSeason4Finals,Mirage,2019-05-26,40,16,1,DETONA,9z,15,17,16
Renegades,16-13,Vitality,cs_summit4,mrg,2019-05-26,40,16,13,Renegades,Vitality,3,29,16
FURIA,16-13,TheQuest,ESEAMDLSeason31NorthAmerica,nuke,2019-05-26,40,16,13,FURIA,TheQuest,3,29,16
Vitality,16-14,Renegades,cs_summit4,vtg,2019-05-25,40,16,14,Vitality,Renegades,2,30,16
NOM,16-12,NASR,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Overpass,2019-05-25,40,16,12,NOM,NASR,4,28,16
NOM,7-16 ,NASR,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-25,40,7,16,NASR,NOM,9,23,16
NOM,13-16,NASR,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-25,40,13,16,NASR,NOM,3,29,16
Ghost,16-14,ENCE,cs_summit4,ovp,2019-05-25,40,16,14,Ghost,ENCE,2,30,16
Aequus,14-16,FFAmix,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-25,40,14,16,FFAmix,Aequus,2,30,16
Aequus,19-22,FFAmix,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-25,40,19,22,FFAmix,Aequus,3,41,22
W7M,16-11,Denial,ESLLALeagueSeason4Finals,Nuke,2019-05-25,40,16,11,W7M,Denial,5,27,16
W7M,16-2 ,Denial,ESLLALeagueSeason4Finals,Train,2019-05-25,40,16,2,W7M,Denial,14,18,16
ENCE,16-6,Ghost,cs_summit4,mrg,2019-05-25,40,16,6,ENCE,Ghost,10,22,16
Warthox,13-16,pro100,CISMinorOpenQualifier1-StarLadderMajor2019,Dust2,2019-05-25,40,13,16,pro100,Warthox,3,29,16
Warthox,8-16 ,pro100,CISMinorOpenQualifier1-StarLadderMajor2019,Inferno,2019-05-25,40,8,16,pro100,Warthox,8,24,16
eSuba,16-13,AbsoluteLegends,TigerMastersSeason5Qualifier1,Inferno,2019-05-25,40,16,13,eSuba,AbsoluteLegends,3,29,16
eSuba,19-15,AbsoluteLegends,TigerMastersSeason5Qualifier1,Train,2019-05-25,40,19,15,eSuba,AbsoluteLegends,4,34,19
EXTREMUM,12-16,Unique,CISMinorOpenQualifier1-StarLadderMajor2019,Nuke,2019-05-25,41,12,16,Unique,EXTREMUM,4,28,16
EXTREMUM,8-16 ,Unique,CISMinorOpenQualifier1-StarLadderMajor2019,Train,2019-05-25,41,8,16,Unique,EXTREMUM,8,24,16
Vitality,9-16,ENCE,cs_summit4,nuke,2019-05-25,41,9,16,ENCE,Vitality,7,25,16
pro100,16-12,Se7en,CISMinorOpenQualifier1-StarLadderMajor2019,inf,2019-05-25,41,16,12,pro100,Se7en,4,28,16
Espada,11-16,Warthox,CISMinorOpenQualifier1-StarLadderMajor2019,d2,2019-05-25,41,11,16,Warthox,Espada,5,27,16
ENCE,7-16,Vitality,cs_summit4,ovp,2019-05-25,41,7,16,Vitality,ENCE,9,23,16
Unique,16-12,E,CISMinorOpenQualifier1-StarLadderMajor2019,trn,2019-05-25,41,16,12,Unique,E,4,28,16
N4M1N0R,12-16,EXTREMUM,CISMinorOpenQualifier1-StarLadderMajor2019,d2,2019-05-25,41,12,16,EXTREMUM,N4M1N0R,4,28,16
Nordavind,16-7 ,StabækMomentum,TeliaLeagueSpring2019,Dust2,2019-05-25,41,16,7,Nordavind,StabækMomentum,9,23,16
Nordavind,16-8 ,StabækMomentum,TeliaLeagueSpring2019,Overpass,2019-05-25,41,16,8,Nordavind,StabækMomentum,8,24,16
Gravity,16-9 ,DarkTigers,TigerMastersSeason5Qualifier1,Dust2,2019-05-25,41,16,9,Gravity,DarkTigers,7,25,16
Gravity,6-16 ,DarkTigers,TigerMastersSeason5Qualifier1,Inferno,2019-05-25,41,6,16,DarkTigers,Gravity,10,22,16
Gravity,4-16 ,DarkTigers,TigerMastersSeason5Qualifier1,Mirage,2019-05-25,41,4,16,DarkTigers,Gravity,12,20,16
x-kom,16-8 ,CodewiseUnicorns,GamesClashMasters2019-MEETPOINT,Nuke,2019-05-25,41,16,8,x-kom,CodewiseUnicorns,8,24,16
x-kom,16-6 ,CodewiseUnicorns,GamesClashMasters2019-MEETPOINT,Dust2,2019-05-25,41,16,6,x-kom,CodewiseUnicorns,10,22,16
Apeks,19-15,Riddle,TeliaLeagueSpring2019,Vertigo,2019-05-25,41,19,15,Apeks,Riddle,4,34,19
Apeks,16-9 ,Riddle,TeliaLeagueSpring2019,Overpass,2019-05-25,41,16,9,Apeks,Riddle,7,25,16
Italy,5-16 ,Aequus,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-25,41,5,16,Aequus,Italy,11,21,16
Italy,12-16,Aequus,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-25,41,12,16,Aequus,Italy,4,28,16
IzakoBoars,9-16 ,PACT,GamesClashMasters2019-MEETPOINT,Inferno,2019-05-25,41,9,16,PACT,IzakoBoars,7,25,16
IzakoBoars,14-16,PACT,GamesClashMasters2019-MEETPOINT,Nuke,2019-05-25,41,14,16,PACT,IzakoBoars,2,30,16
Ghost,16-13,Renegades,cs_summit4,inf,2019-05-25,41,16,13,Ghost,Renegades,3,29,16
Malvinas,12-16,Furious,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,mrg,2019-05-25,41,12,16,Furious,Malvinas,4,28,16
Fit-Pel,8-16,Denial,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,ovp,2019-05-25,41,8,16,Denial,Fit-Pel,8,24,16
Renegades,14-16,Ghost,cs_summit4,d2,2019-05-25,41,14,16,Ghost,Renegades,2,30,16
FURIA,16-11,BushidoBoyz,ESEAMDLSeason31NorthAmerica,nuke,2019-05-25,41,16,11,FURIA,BushidoBoyz,5,27,16
Malvinas,16-13,Reapers,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Mirage,2019-05-25,41,16,13,Malvinas,Reapers,3,29,16
Malvinas,14-16,Reapers,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Overpass,2019-05-25,41,14,16,Reapers,Malvinas,2,30,16
Malvinas,14-16,Reapers,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Dust2,2019-05-25,41,14,16,Reapers,Malvinas,2,30,16
FURIA,16-12,Singularity,ESEAMDLSeason31NorthAmerica,nuke,2019-05-25,41,16,12,FURIA,Singularity,4,28,16
Ghost,9-16,NRG,cs_summit4,nuke,2019-05-25,41,9,16,NRG,Ghost,7,25,16
MIBR,4-16 ,Liquid,ECSSeason7NorthAmericaWeek5,Overpass,2019-05-25,41,4,16,Liquid,MIBR,12,20,16
MIBR,16-13,Liquid,ECSSeason7NorthAmericaWeek5,Mirage,2019-05-25,41,16,13,MIBR,Liquid,3,29,16
MIBR,16-11,Liquid,ECSSeason7NorthAmericaWeek5,Inferno,2019-05-25,41,16,11,MIBR,Liquid,5,27,16
Denial,16-14,9z,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Mirage,2019-05-25,41,16,14,Denial,9z,2,30,16
Denial,8-16 ,9z,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Overpass,2019-05-25,41,8,16,9z,Denial,8,24,16
Denial,9-16 ,9z,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Inferno,2019-05-25,41,9,16,9z,Denial,7,25,16
Furious,9-16 ,RedemptionPOA,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Dust2,2019-05-25,41,9,16,RedemptionPOA,Furious,7,25,16
Furious,19-15,RedemptionPOA,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Mirage,2019-05-25,41,19,15,Furious,RedemptionPOA,4,34,19
Furious,10-16,RedemptionPOA,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Train,2019-05-25,41,10,16,RedemptionPOA,Furious,6,26,16
NRG,16-5,Ghost,cs_summit4,mrg,2019-05-25,41,16,5,NRG,Ghost,11,21,16
Fit-Pel,7-16 ,SpaceStress,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Inferno,2019-05-25,41,7,16,SpaceStress,Fit-Pel,9,23,16
Fit-Pel,11-16,SpaceStress,AmericasMinorSouthAmericaOpenQualifier2-StarLadderMajor2019,Nuke,2019-05-25,41,11,16,SpaceStress,Fit-Pel,5,27,16
ENCE,3-16,NRG,cs_summit4,ovp,2019-05-25,41,3,16,NRG,ENCE,13,19,16
TriboFu,12-16,paiN,AorusLeague2019#2Brazil,Overpass,2019-05-25,41,12,16,paiN,TriboFu,4,28,16
TriboFu,8-16 ,paiN,AorusLeague2019#2Brazil,Train,2019-05-25,41,8,16,paiN,TriboFu,8,24,16
NRG,13-16,ENCE,cs_summit4,trn,2019-05-24,41,13,16,ENCE,NRG,3,29,16
fnatic,16-12,OpTic,ECSSeason7EuropeWeek5,Inferno,2019-05-24,41,16,12,fnatic,OpTic,4,28,16
fnatic,14-16,OpTic,ECSSeason7EuropeWeek5,Nuke,2019-05-24,41,14,16,OpTic,fnatic,2,30,16
fnatic,5-16 ,OpTic,ECSSeason7EuropeWeek5,Vertigo,2019-05-24,41,5,16,OpTic,fnatic,11,21,16
FASTLOSE,13-16,fightclub,KingofNordicSeason14,mrg,2019-05-24,41,13,16,fightclub,FASTLOSE,3,29,16
Aequus,14-16,NASR,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-24,41,14,16,NASR,Aequus,2,30,16
Aequus,16-11,NASR,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Overpass,2019-05-24,41,16,11,Aequus,NASR,5,27,16
Aequus,14-16,NASR,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-24,41,14,16,NASR,Aequus,2,30,16
ENCE,3-16,Liquid,cs_summit4,d2,2019-05-24,41,3,16,Liquid,ENCE,13,19,16
Highscore,12-16,fightclub,KingofNordicSeason14,ovp,2019-05-24,41,12,16,fightclub,Highscore,4,28,16
Liquid,14-16,ENCE,cs_summit4,nuke,2019-05-24,41,14,16,ENCE,Liquid,2,30,16
FFAmix,16-9 ,Ramadanpeek,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-24,41,16,9,FFAmix,Ramadanpeek,7,25,16
FFAmix,16-11,Ramadanpeek,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-24,41,16,11,FFAmix,Ramadanpeek,5,27,16
Vitality,16-12,Liquid,cs_summit4,mrg,2019-05-24,41,16,12,Vitality,Liquid,4,28,16
fightclub,16-3,Nettisankarit,KingofNordicSeason14,d2,2019-05-24,41,16,3,fightclub,Nettisankarit,13,19,16
AGO,16-11,Sharks,GameAgentsLeagueSeason3,inf,2019-05-24,41,16,11,AGO,Sharks,5,27,16
nonamer5,5-16 ,NOM,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-24,41,5,16,NOM,nonamer5,11,21,16
nonamer5,16-9 ,NOM,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-24,41,16,9,nonamer5,NOM,7,25,16
nonamer5,11-16,NOM,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Vertigo,2019-05-24,41,11,16,NOM,nonamer5,5,27,16
Liquid,3-16,Vitality,cs_summit4,nuke,2019-05-24,41,3,16,Vitality,Liquid,13,19,16
FrenchFrogs,13-16,Nemiga,GameAgentsLeagueSeason3,inf,2019-05-24,41,13,16,Nemiga,FrenchFrogs,3,29,16
Portal,10-16,Italy,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-24,41,10,16,Italy,Portal,6,26,16
Portal,5-16 ,Italy,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-24,41,5,16,Italy,Portal,11,21,16
Sharks,14-16,Winstrike,UCCSummerSmash,Dust2,2019-05-24,41,14,16,Winstrike,Sharks,2,30,16
Sharks,16-11,Winstrike,UCCSummerSmash,Train,2019-05-24,41,16,11,Sharks,Winstrike,5,27,16
Sharks,5-16 ,Winstrike,UCCSummerSmash,Mirage,2019-05-24,41,5,16,Winstrike,Sharks,11,21,16
BOOT,16-13,AlphaRed,AsiaMinorSEAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-24,41,16,13,BOOT,AlphaRed,3,29,16
BOOT,14-16,AlphaRed,AsiaMinorSEAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-24,41,14,16,AlphaRed,BOOT,2,30,16
BOOT,9-16 ,AlphaRed,AsiaMinorSEAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-24,41,9,16,AlphaRed,BOOT,7,25,16
FFAmix,16-9 ,Aequus,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-24,41,16,9,FFAmix,Aequus,7,25,16
FFAmix,9-16 ,Aequus,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Train,2019-05-24,41,9,16,Aequus,FFAmix,7,25,16
FFAmix,12-16,Aequus,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-24,41,12,16,Aequus,FFAmix,4,28,16
NASR,16-8 ,Ramadanpeek,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-24,41,16,8,NASR,Ramadanpeek,8,24,16
NASR,16-12,Ramadanpeek,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Nuke,2019-05-24,41,16,12,NASR,Ramadanpeek,4,28,16
Converge,12-16,GroundZero,AsiaMinorOceaniaOpenQualifier2-StarLadderMajor2019,Mirage,2019-05-24,41,12,16,GroundZero,Converge,4,28,16
Converge,12-16,GroundZero,AsiaMinorOceaniaOpenQualifier2-StarLadderMajor2019,Inferno,2019-05-24,41,12,16,GroundZero,Converge,4,28,16
AlphaRed,16-12,LucidDream,AsiaMinorSEAClosedQualifier-StarLadderMajor2019,Mirage,2019-05-24,41,16,12,AlphaRed,LucidDream,4,28,16
AlphaRed,6-16 ,LucidDream,AsiaMinorSEAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-24,41,6,16,LucidDream,AlphaRed,10,22,16
AlphaRed,16-8 ,LucidDream,AsiaMinorSEAClosedQualifier-StarLadderMajor2019,Overpass,2019-05-24,41,16,8,AlphaRed,LucidDream,8,24,16
Aster,16-8 ,ToyStory,AsiaMinorChinaOpenQualifier2-StarLadderMajor2019,Dust2,2019-05-24,41,16,8,Aster,ToyStory,8,24,16
Aster,19-15,ToyStory,AsiaMinorChinaOpenQualifier2-StarLadderMajor2019,Inferno,2019-05-24,41,19,15,Aster,ToyStory,4,34,19
LynnVision,7-16 ,Avengers,AsiaMinorChinaOpenQualifier2-StarLadderMajor2019,Mirage,2019-05-24,41,7,16,Avengers,LynnVision,9,23,16
LynnVision,3-16 ,Avengers,AsiaMinorChinaOpenQualifier2-StarLadderMajor2019,Dust2,2019-05-24,41,3,16,Avengers,LynnVision,13,19,16
NOM,16-13,Italy,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Dust2,2019-05-24,41,16,13,NOM,Italy,3,29,16
NOM,16-14,Italy,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Inferno,2019-05-24,41,16,14,NOM,Italy,2,30,16
Portal,9-16 ,nonamer5,AsiaMinorMENAClosedQualifier-StarLadderMajor2019,Default,2019-05-24,41,9,16,nonamer5,Portal,7,25,16
AGN,14-16,PC419,AsiaMinorOceaniaOpenQualifier2-StarLadderMajor2019,Nuke,2019-05-24,41,14,16,PC419,AGN,2,30,16
AGN,7-16 ,PC419,AsiaMinorOceaniaOpenQualifier2-StarLadderMajor2019,Inferno,2019-05-24,41,7,16,PC419,AGN,9,23,16
eUnited,16-0 ,Infinity,ESLProLeagueSeason9Americas,Dust2,2019-05-24,41,16,0,eUnited,Infinity,16,16,16
eUnited,16-11,Infinity,ESLProLeagueSeason9Americas,Nuke,2019-05-24,41,16,11,eUnited,Infinity,5,27,16
Renegades,8-16,NRG,cs_summit4,trn,2019-05-24,41,8,16,NRG,Renegades,8,24,16
NRG,16-13,Renegades,cs_summit4,mrg,2019-05-24,41,16,13,NRG,Renegades,3,29,16
Ascent,16-14,Chrisandtheboys,ESEAMDLSeason31NorthAmerica,inf,2019-05-24,41,16,14,Ascent,Chrisandtheboys,2,30,16
Renegades,12-16,ENCE,cs_summit4,mrg,2019-05-24,41,12,16,ENCE,Renegades,4,28,16
Ghost,16-13,Cloud9,ESLProLeagueSeason9Americas,Inferno,2019-05-24,41,16,13,Ghost,Cloud9,3,29,16
Ghost,8-16 ,Cloud9,ESLProLeagueSeason9Americas,Nuke,2019-05-24,41,8,16,Cloud9,Ghost,8,24,16
Ghost,10-16,Cloud9,ESLProLeagueSeason9Americas,Dust2,2019-05-24,41,10,16,Cloud9,Ghost,6,26,16
FURIA,16-4,BLITZKRIEG,ESEAMDLSeason31NorthAmerica,ovp,2019-05-24,41,16,4,FURIA,BLITZKRIEG,12,20,16
BushidoBoyz,22-19,Chrisandtheboys,ESEAMDLSeason31NorthAmerica,nuke,2019-05-24,41,22,19,BushidoBoyz,Chrisandtheboys,3,41,22
ENCE,14-16,Renegades,cs_summit4,trn,2019-05-24,41,14,16,Renegades,ENCE,2,30,16
FURIA,16-5,ThunderLogic,ESEAMDLSeason31NorthAmerica,ovp,2019-05-24,41,16,5,FURIA,ThunderLogic,11,21,16
Singularity,16-11,Rugratz,ESEAMDLSeason31NorthAmerica,ovp,2019-05-24,41,16,11,Singularity,Rugratz,5,27,16
FURIA,7-16,BadNewsBears,ESEAMDLSeason31NorthAmerica,mrg,2019-05-24,41,7,16,BadNewsBears,FURIA,9,23,16
Vitality,16-7,NRG,cs_summit4,inf,2019-05-24,41,16,7,Vitality,NRG,9,23,16
Variance,0-1,NewIdentity,ESEAMDLSeason31NorthAmerica,-,2019-05-24,41,0,1,NewIdentity,Variance,1,1,1
Liquid,16-10,INTZ,ECSSeason7NorthAmericaWeek5,Mirage,2019-05-24,41,16,10,Liquid,INTZ,6,26,16
Liquid,16-8 ,INTZ,ECSSeason7NorthAmericaWeek5,Dust2,2019-05-24,41,16,8,Liquid,INTZ,8,24,16
NRG,20-22,Vitality,cs_summit4,nuke,2019-05-24,41,20,22,Vitality,NRG,2,42,22
North,16-6 ,BIG,ESLProLeagueSeason9Europe,Overpass,2019-05-24,41,16,6,North,BIG,10,22,16
North,16-13,BIG,ESLProLeagueSeason9Europe,Train,2019-05-24,41,16,13,North,BIG,3,29,16
Vitality,16-9,Ghost,cs_summit4,ovp,2019-05-23,41,16,9,Vitality,Ghost,7,25,16
Ghost,20-22,Vitality,cs_summit4,mrg,2019-05-23,41,20,22,Vitality,Ghost,2,42,22
FaZe,11-16,OpTic,ECSSeason7EuropeWeek5,Vertigo,2019-05-23,41,11,16,OpTic,FaZe,5,27,16
FaZe,10-16,OpTic,ECSSeason7EuropeWeek5,Nuke,2019-05-23,41,10,16,OpTic,FaZe,6,26,16
Heroic,16-9 ,NatusVincere,ESLProLeagueSeason9Europe,Vertigo,2019-05-23,41,16,9,Heroic,NatusVincere,7,25,16
Heroic,11-16,NatusVincere,ESLProLeagueSeason9Europe,Mirage,2019-05-23,41,11,16,NatusVincere,Heroic,5,27,16
Heroic,16-14,NatusVincere,ESLProLeagueSeason9Europe,Overpass,2019-05-23,41,16,14,Heroic,NatusVincere,2,30,16
Chaos,6-16,MovistarRiders,ESEAMDLSeason31Europe,inf,2019-05-23,41,6,16,MovistarRiders,Chaos,10,22,16
GamerLegion,16-8,HAVU,ESEAMDLSeason31Europe,d2,2019-05-23,41,16,8,GamerLegion,HAVU,8,24,16
